,Unnamed: 0,날짜,기사제목
156,18, 2021.07.22 16:19,"국민은행, 2분기 영업익 1조251억…전년비 13.4% ↑"
157,0, 2021.07.22 16:27,"KB금융, 상반기 순이익 2.5조…전년 比 44.6 ↑"
158,1, 2021.07.22 16:24,"KB금융, 주당 750원 현금배당 결정"
159,2, 2021.07.22 16:19,"국민은행, 2분기 영업익 1조251억…전년비 13.4% ↑"
160,3, 2021.07.22 16:15,"KB금융, 2분기 영업익 1조6737억…전년비 20.4% ↑"
161,4, 2021.07.22 16:10,우리 이어 KB·하나금융도 역대 최대 실적…중간배당 기대
162,5, 2021.07.22 09:02,"KBㆍ하나금융, 오늘 '역대급' 실적 발표…중간배당 기대해볼까"
163,6, 2021.07.22 15:58,"KB금융, 상반기 순이익 2조 4743억원..중간배당 주당 750원"
164,7, 2021.07.22 15:48,"KB금융, 상반기 순익 44% ↑ 2조4743억…750원 중간배당(상..."
165,8, 2021.07.22 15:41,"KB금융, 상반기 순익 2.5조로 전년比 45%↑... 주당 750원..."
166,9, 2021.07.22 15:56,KB금융 보험계열 부진…KB생명은 적자 전환
167,10, 2021.07.22 15:50,"KB금융, 상반기 순이익 역대 최대…은행·증권·카드 수익 ‘삼끌이’"
168,11, 2021.07.22 15:46,"KB금융, 상반기 순이익 2조4743억원…44.6% 증가"
169,12, 2021.07.22 15:46,상반기 최대 실적 낸 KB금융...“창립 이래 최초 중간배당 결정”
170,0, 2021.07.22 15:46,상반기 최대 실적 낸 KB금융...“창립 이래 최초 중간배당 결정”
171,1, 2021.07.22 15:45,"KB금융그룹, 상반기 순이익 2조4743억원…최초 중간배당 실시"
172,2, 2021.07.22 15:41,"KB금융, 상반기 순익 2.5조로 전년比 45%↑... 주당 750원 ..."
173,3, 2021.07.22 15:40,"KB금융, 리딩금융 수성 성큼…상반기 순익 2.5조로 사상 최대"
174,4, 2021.07.22 13:44,"제2 센드버드 될 KB스타터스는…""ESG기반 스타트업 환영"""
175,5, 2021.07.22 04:03,"KB금융, 성장가능 기업 육성·협업…제2의 센드버드 키운다"
176,6, 2021.07.22 13:38,"KB국민은행, 8.4억 달러 미국 태양광발전소 PF 금융 주선"
177,7, 2021.07.22 12:53,은행권 ESG 투자 활발…KB국민은행 8.4억 달러 美태양광 PF 주...
178,8, 2021.07.22 11:45,"KB국민은행, 8.4억달러 규모 美 PF 주선 성공"
179,9, 2021.07.22 11:06,"국민은행, 8.4억달러 규모 美 태양광 PF 공동 주선"
180,10, 2021.07.22 11:05,"국민은행, 美 8억4000만달러 규모 PF 공동주선"
