,Unnamed: 0,날짜,기사제목
473,4, 2021.05.13 07:31,"펄어비스, 단기 실적보다 신작 공개 주목해야 -SK"
474,5, 2021.05.12 16:05,"[종합] 펄어비스, 부진한 1분기 딛고 신작 개발 ‘총력’"
475,6, 2021.05.12 11:00,'북미·유럽 최대 찍은' 펄어비스도 연봉인상에 주춤
476,7, 2021.05.12 10:26,"""73층에 사람 있어요"" 갈길 먼 펄어비스, 1분기 '흐림'(종합)"
477,8, 2021.05.12 12:00,"펄어비스, 1분기 영업익 71.6% 감소…모바일 부진·인건비 상승에 발..."
478,9, 2021.05.12 09:25,"펄어비스, 1Q 영업익 131억..전년比 71.6%↓"
479,10, 2021.05.12 08:12,“성과급 지급 과했나” 펄어비스 1분기 영업익 전년比 71.6% ‘급...
480,11, 2021.05.12 08:12,"펄어비스, 1분기 영업이익 131억원…전년비 71.6%↓"
481,12, 2021.05.12 10:25,"펄어비스, 1분기 영업익 130억원…전년 동기 대비 71.7%↓"
482,13, 2021.05.12 08:44,"펄어비스, 1분기 영업이익 130억원…전년比 71.7%↓"
483,14, 2021.05.12 08:12,"펄어비스, 1분기 영업익 131억…전년비 71.7% ↓"
484,15, 2021.05.12 07:52,[속보]펄어비스 1분기 영업익 130억원…전년 동기 대비 71.7%↓
485,16, 2021.05.12 07:46,[속보] 펄어비스 1분기 영업익 131억…전년比 71.7%↓
486,17, 2021.05.12 09:39,"펄어비스, ‘붉은사막’ 추가 영상 공개…‘도깨비’ 메타버스화"
487,18, 2021.05.12 09:07,"펄어비스, 1분기 영업이익 131억 원... 전년比 71.7% 감소"
488,19, 2021.05.12 08:51,"펄어비스, 1Q 매출 1009억…“‘검은사막’ 북미·유럽 직접 서비스..."
489,20, 2021.05.12 08:44,"신작 부재, 인건비 상승…펄어비스 1분기 영업익 전년比 71%↓"
490,21, 2021.05.12 08:53,[펄어비스 컨콜] “2022년 출시 예정 ‘도깨비’는 메타버스 게임”
491,0, 2021.05.12 09:39,"펄어비스, ‘붉은사막’ 추가 영상 공개…‘도깨비’ 메타버스화"
492,1, 2021.05.12 09:25,"펄어비스, 1Q 영업익 131억..전년比 71.6%↓"
493,2, 2021.05.12 08:12,“성과급 지급 과했나” 펄어비스 1분기 영업익 전년比 71.6% ‘급...
494,3, 2021.05.12 08:12,"펄어비스, 1분기 영업이익 131억원…전년비 71.6%↓"
495,4, 2021.05.12 09:07,"펄어비스, 1분기 영업이익 131억 원... 전년比 71.7% 감소"
496,5, 2021.05.12 08:51,"펄어비스, 1Q 매출 1009억…“‘검은사막’ 북미·유럽 직접 서비스..."
497,6, 2021.05.12 08:44,"신작 부재, 인건비 상승…펄어비스 1분기 영업익 전년比 71%↓"
498,7, 2021.05.12 08:53,[펄어비스 컨콜] “2022년 출시 예정 ‘도깨비’는 메타버스 게임”
499,8, 2021.05.12 08:44,"펄어비스, 1분기 영업이익 130억원…전년比 71.7%↓"
500,9, 2021.05.12 08:12,"펄어비스, 1분기 영업익 131억…전년비 71.7% ↓"
501,10, 2021.05.12 07:52,[속보]펄어비스 1분기 영업익 130억원…전년 동기 대비 71.7%↓
502,11, 2021.05.12 07:46,[속보] 펄어비스 1분기 영업익 131억…전년比 71.7%↓
