title,date
 바이든 푸틴 62분 통화 돌파구 못 찾았덴다,2022.02.13 09:32
오딘 대만 임박,2022.02.13 09:16
게임주가 고평가인데 어딜투자할까?,2022.02.13 09:01
카겜 다음주 기대되는 한주가 될듯.,2022.02.13 00:17
보라는 ?????,2022.02.12 23:53
카카오게임즈 분석,2022.02.12 23:25
주말에  광기를  일의키는   안티들,2022.02.12 22:55
전쟁관련주에 놀아라,2022.02.12 22:46
[한국의 눈물] 삼성도 사옥까지 팔아서 100조를 대기중인 이유 .,2022.02.12 22:28
당분간 세계시장 간다,2022.02.12 22:23
"러시아, 우크라이나주재 자국 대사관 직원들 철수 돌입",2022.02.12 21:40
"그나저나,,,.///",2022.02.12 21:18
오딘 대만 페이스북 새로운글 업로드,2022.02.12 21:14
오딘 후속작 만들고 있다던데,2022.02.12 20:57
"러시아 ""우크라 침공설은 가짜"" 비난.. 12일 미러 '담판', 우크라 사태 분수령 되나",2022.02.12 20:56
(펌) 러시아 우크라이나 사태,2022.02.12 20:41
보라코인 진짜 끝도 없이 하락하네...,2022.02.12 20:20
"게임회사가 올해 대작이 없어, 게임 회사가 게임다운 게임이 없으면 오르겠냐?",2022.02.12 20:06
다음달 오딘 국내 구글 1위 복귀하고 롱런간다,2022.02.12 19:56
카겜이 다행인점은 투자를 계속하고 있다는것,2022.02.12 19:48
보라도리  뚜비  나나,2022.02.12 19:18
우리방 조용해.. 노잼... 위메이드방 개꿀잼임,2022.02.12 18:43
카톡차단은 아닌데...,2022.02.12 18:42
ㅂㄹ 형이야!!,2022.02.12 18:40
카카오게임즈도 투자한답니다 ㅎㅎ,2022.02.12 17:40
바이든하고 푸틴이 원하는게 뭔지를 아냐?,2022.02.12 17:06
아무튼 종토방,2022.02.12 17:02
그래도 조만간 큰 호재 온다 저렴하게 살수있으니 대호재지,2022.02.12 17:02
보라코인 망했다,2022.02.12 16:46
그래도 14일에 둘이 통화하는거 오늘로 앞당겼으니까,2022.02.12 16:43
찬티지만 전쟁나면 얼마나 빠지려나,2022.02.12 16:27
5.5온댓다 ,2022.02.12 15:57
"위믹스,보라코인 빠지는거 무섭군.",2022.02.12 15:31
위메이드방 안티 바글바글한데,2022.02.12 15:07
개떡락장에 강보합 개굳,2022.02.12 14:59
야 카겜쓰레기니깐 사지마라 제발부탁이다,2022.02.12 14:50
"KB증권, 2월 둘째주 카카오게임즈 등 23종목 매수 추천",2022.02.12 14:49
안뇽71200공매충이얌,2022.02.12 14:27
여러기관들이 야금야금 줍줍,2022.02.12 14:18
팩트 이시기에 외인 기관 카겜 매수시작,2022.02.12 14:15
공부왕찐천재 이재명편,2022.02.12 13:55
2월10일날기점으로 출시일은계산해야하는거아님?,2022.02.12 13:45
사전예약을 대만은 2월10일날에 이틀전부터햇다고하더만,2022.02.12 13:37
보라코인 믿다가,2022.02.12 13:31
오딘이그래서 찬티들도정확하지않다는거잖아,2022.02.12 13:29
로스트아크 북미향 대박조짐~,2022.02.12 13:08
보라코인 개박살ㅋㅋㅋㅋ,2022.02.12 13:06
보라 물린 애들아 ,2022.02.12 13:04
어쩌면 제2의 크래프톤이 될지도,2022.02.12 12:46
대만오픈일 딱히 걱정할거있누?,2022.02.12 12:44
오딘대만1분기아닐거같다니까,2022.02.12 12:36
뻥아니고 공식적으로 전쟁 한덴다,2022.02.12 11:48
3월 31일 전환사채 풀림,2022.02.12 11:36
전여자친구 보고싶다.,2022.02.12 11:26
러시아vs미국 누가 더 나쁘다고 봄???,2022.02.12 10:54
바이든이랑 푸틴,2022.02.12 10:34
블리자드 상승,2022.02.12 10:29
전쟁나면 주가는 오히려 폭등합니다.,2022.02.12 10:08
찬티들 주말에도 열심히네ㅋ,2022.02.12 09:58
오딘 상반기대만이라고만하는데 ,2022.02.12 09:41
3월달에출시안할거같은데,2022.02.12 09:36
일본판 말딸 깔아서 해봄,2022.02.12 09:35
위메이드 코인 사태 느낀점,2022.02.12 09:20
전쟁 걱정하지마,2022.02.12 09:05
■ 세상을 구할 코로나 경구치료재는 누가 될 것인가?,2022.02.12 09:02
10만갑시다,2022.02.12 08:40
오늘은 토론방 차분하네요?,2022.02.12 08:37
미국 게임섹터는 선방 했네,2022.02.12 08:05
나도 주주라 미국장 게임주들 ,2022.02.12 07:48
바로올라갈확률그리안높음,2022.02.12 07:20
바로올라갈확률그리안높음,2022.02.12 09:58
