,Unnamed: 0,날짜,기사제목
2032,5, 2022.01.06 09:44,"KT, 악성코드 걱정 확 줄이는 ‘안심 인터넷’ 출시"
2033,6, 2022.01.05 16:07,"말 많은 5G 주파수 추가할당, SKT·KT 발끈한 이유"
2034,7, 2022.01.05 11:24,'무제한 초고속 통신' 전세계 항해…KT SAT 동남아 공략(종합)
2035,8, 2022.01.05 08:23,하나금투 “KT 올해 기준 배당금 2000원 될 가능성 커…4분기 실적...
2036,9, 2022.01.04 17:55,과기부 2월에 5G 주파수 추가 할당 경매···SKT·KT 반발
2037,10, 2022.01.04 17:42,"KT, 디지털 치료기기 시장 도전"
2038,11, 2022.01.04 09:15,"KT, 가톨릭중앙의료원과 디지털치료기기 시장 공략 나선다"
2039,12, 2022.01.04 10:42,"브리지텍, KT와 34억 규모 공급계약 체결"
2040,13, 2022.01.04 10:40,"브리지텍, KT와 33.7억원 규모 공급계약 체결"
2041,14, 2022.01.04 10:24,"브리지텍, KT와 34억 규모 공급계약 체결"
2042,0, 2021.03.25 08:52,구현모 KT 대표 케이뱅크 신사옥 찾아 금융시너지 창출 논의
2043,1, 2021.03.24 18:28,"미디어 기업으로 거듭나는 KT, 신고가 경신"
2044,2, 2021.03.24 17:56,"구현모 脫통신 관심 최다.. KT, 디지코 변신 속도"
2045,3, 2021.03.24 08:27,"구현모 KT 사장, 통신 3社 중 '탈 통신' 관심도 최고"
2046,4, 2021.03.24 17:47,콘텐츠 힘준 KT 주가도 방긋
2047,5, 2021.03.24 17:15,"여론조사에서 AI조사원 비중 높아진다···KT, 한국갤럽에 AI 솔루션..."
2048,6, 2021.03.24 10:59,"KT-한국갤럽, ‘AI 컨택센터’로 여론조사 디지털혁신 주도"
2049,7, 2021.03.24 15:53,KT '드라마 100편 투자'에 중소형 제작사 '웃음꽃'
2050,8, 2021.03.24 14:12,"KT, 디즈니와 손잡나…콘텐츠 강화에 4%대↑"
2051,9, 2021.03.24 11:25,"단순 반복 설문 이제 AI가 담당…KT, 한국갤럽과 제휴 ""경비절감 기..."
2052,10, 2021.03.24 09:28,"여론조사도 AI 자동화…KT-한국갤럽, ‘AI 컨택센터’ MOU"
2053,11, 2021.03.24 10:28,"[특징주]KT, 3% 이상 급등…주총 결과에 '관심'"
2054,12, 2021.03.24 10:10,"콘텐츠 드라이브 건 KT, 미디어 자회사도 동반 상승"
2055,13, 2021.03.24 06:00,"억울한 KT, '한국판 넷플릭스' 성공 자신하는 이유"
2056,0, 2021.03.24 10:10,"콘텐츠 드라이브 건 KT, 미디어 자회사도 동반 상승"
2057,1, 2021.03.24 06:00,"억울한 KT, '한국판 넷플릭스' 성공 자신하는 이유"
2058,2, 2021.03.24 09:28,"여론조사도 AI 자동화…KT-한국갤럽, ‘AI 컨택센터’ MOU"
2059,3, 2021.03.24 09:26,"[특징주]KT, 콘텐츠 사업 기대감↑…신고가"
2060,4, 2021.03.24 08:45,"'5G 1위 사업자' KT, 콘텐츠로 주도권 지켜나갈 것-대신"
2061,5, 2021.03.24 08:17,"KT, '스튜디오지니'로 컨텐츠 통한 5G 주도권 지킬 전망-대신"
2062,6, 2021.03.24 07:28,"[클릭 e종목] KT, '스튜디오지니'로 콘텐츠 본격 투자…5G '킬..."
2063,7, 2021.03.24 09:05,[클릭 e종목] KT=LGU+>SKT
2064,8, 2021.03.24 08:51,"KT 시즌, 한국프로야구 全경기 생중계…경품 이벤트도"
2065,9, 2021.03.24 08:36,"통신주, KT·LG유플러스 최선호..SKT 인적분할 관망-하나금융투자"
2066,10, 2021.03.24 08:27,"구현모 KT 사장, 통신 3社 중 '탈 통신' 관심도 최고"
2067,11, 2021.03.24 07:56,"KT, 통신사에서 콘텐츠기업으로 거듭날까...투자의견 '매수'"
2068,12, 2021.03.24 04:05,"KT, 디지털 플랫폼기업으로 진화…AI로봇 서비스 상용화 잰걸음"
2069,13, 2021.03.23 17:51,"KT, '넷플릭스급' 투자···1,300만 쓰는 플랫폼에 대작 띄운다"
2070,14, 2021.03.23 13:56,"[특징주]지니뮤직, KT그룹 ‘디즈니+’와 협력…K-콘텐츠 황금기 부..."
2071,15, 2021.03.23 10:01,"KT, 1300만 고객 빅데이터로 콘텐츠 '공룡' 꿈꾼다"
2072,0, 2021.03.24 07:28,"[클릭 e종목] KT, '스튜디오지니'로 콘텐츠 본격 투자…5G '킬러..."
2073,1, 2021.03.24 06:00,"억울한 KT, '한국판 넷플릭스' 성공 자신하는 이유"
2074,2, 2021.03.24 04:05,"KT, 디지털 플랫폼기업으로 진화…AI로봇 서비스 상용화 잰걸음"
2075,3, 2021.03.23 17:51,"KT, '넷플릭스급' 투자···1,300만 쓰는 플랫폼에 대작 띄운다"
2076,4, 2021.03.23 13:56,"[특징주]지니뮤직, KT그룹 ‘디즈니+’와 협력…K-콘텐츠 황금기 부..."
2077,5, 2021.03.23 10:01,"KT, 1300만 고객 빅데이터로 콘텐츠 '공룡' 꿈꾼다"
2078,6, 2021.03.23 17:46,"KT ""영화·드라마 킬러콘텐츠 만들어 넷플릭스와 경쟁"""
2079,7, 2021.03.23 17:44,KT 대규모 콘텐츠 투자에 KTH 상한가
2080,8, 2021.03.23 14:31,"[특징주]KTH, KT 국내 최대 규모 타이틀당 500억원 투자 소식..."
2081,9, 2021.03.23 15:25,"K-콘텐츠 황금기, KT 스튜디오지니가 이끈다…그룹 역량 총동원 콘텐츠..."
2082,10, 2021.03.23 11:22,"""콘텐츠가 돈 된다""…KT, 원천 IP 1000개 확보 시동"
2083,11, 2021.03.23 10:01,IPTV 상용화 13년 만에 KT그룹 역량 총동원 콘텐츠 승부수
2084,12, 2021.03.23 14:40,"KT, 3년간 4000억대 투자…대작 드라마 100개 만든다"
2085,13, 2021.03.23 13:26,"[종합]2023년까지 대작 100개…KT ""국내 콘텐츠사 중 투자액 ..."
2086,14, 2021.03.23 10:18,"KT 구현모號, 스튜디오지니 출범…""2년 내 1000개 IP 확보"""
2087,15, 2021.03.23 10:02,"KT스튜디오지니 본격 출격…“제작부터 유통까지, 메타 플랫폼 만든다!..."
2088,16, 2021.03.23 14:28,"CJ→네이버→KT 합류한 김철연 대표 “KT그룹 콘텐츠 사업, 가슴 설..."
2089,17, 2021.03.23 13:41,4천억 이상 콘텐츠 투자 나선 KT…‘디즈니+’와도 협력
2090,0, 2021.03.23 13:56,"[특징주]지니뮤직, KT그룹 ‘디즈니+’와 협력…K-콘텐츠 황금기 부가..."
2091,1, 2021.03.23 10:01,"KT, 1300만 고객 빅데이터로 콘텐츠 '공룡' 꿈꾼다"
2092,2, 2021.03.23 13:41,4천억 이상 콘텐츠 투자 나선 KT…‘디즈니+’와도 협력
2093,3, 2021.03.23 13:26,"[종합]2023년까지 대작 100개…KT ""국내 콘텐츠사 중 투자액 최..."
2094,4, 2021.03.23 10:18,"KT 구현모號, 스튜디오지니 출범…""2년 내 1000개 IP 확보"""
2095,5, 2021.03.23 10:02,"KT스튜디오지니 본격 출격…“제작부터 유통까지, 메타 플랫폼 만든다!..."
2096,6, 2021.03.23 12:19,"KT 구현모 ""스튜디오지니, 중간지주사 전환 고민…시즌 분사 가능"""
2097,7, 2021.03.23 11:22,"""콘텐츠가 돈 된다""…KT, 원천 IP 1000개 확보 시동"
2098,8, 2021.03.23 10:01,IPTV 상용화 13년 만에 KT그룹 역량 총동원 콘텐츠 승부수
2099,9, 2021.03.23 09:38,"[fn마켓워치]KT, 화도연수원 재매물로"
2100,10, 2021.03.23 08:53,"KT, 주총 이후 배당 및 자회사 가치 부상할 것-하나금투"
2101,11, 2021.03.23 07:45,"KT, 29일 주총 이후 배당·자회사 가치 확대 -하나"
2102,12, 2021.03.23 07:36,"KT, 1Q 실적 호조와 배당 긍정적…기업가치 상향도 기대 -하나"
2103,13, 2021.03.23 07:35,"[클릭 e종목]KT, 주총 이후 배당·자회사 가치 부상…적극 매수 시..."
2104,14, 2021.03.23 08:03,"하나금투 ""KT, 1분기 영업익 증가·배당수익률 상승 덕에 주가 오를 ..."
2105,15, 2021.03.22 17:42,KT 10억 상당 中企제품 구매.. 자사 온라인몰·대리점서 판다
2106,16, 2021.03.22 17:37,"KT, 중소기업 우수제품 판로 개척에 나선다"
2107,17, 2021.03.22 11:39,"KT, 동반성장 위한 중소기업 '제품 공모전' 개최"
2108,18, 2021.03.22 09:25,"KT, 중소기업 대상 ‘쓰임새 있는 제품 공모전’ 개최"
2109,19, 2021.03.22 11:33,현대엔지니어링-KT ‘ 운암뜰 스마트시티’ 개발 MOU
2110,20, 2021.03.22 08:03,"현대엔지니어링-KT, ‘오산 운암뜰 스마트시티’ 개발 협력"
2111,0, 2021.03.23 08:53,"KT, 주총 이후 배당 및 자회사 가치 부상할 것-하나금투"
2112,1, 2021.03.23 07:45,"KT, 29일 주총 이후 배당·자회사 가치 확대 -하나"
2113,2, 2021.03.23 07:36,"KT, 1Q 실적 호조와 배당 긍정적…기업가치 상향도 기대 -하나"
2114,3, 2021.03.23 07:35,"[클릭 e종목]KT, 주총 이후 배당·자회사 가치 부상…적극 매수 시..."
2115,4, 2021.03.23 08:03,"하나금투 ""KT, 1분기 영업익 증가·배당수익률 상승 덕에 주가 오를 ..."
2116,5, 2021.03.22 17:42,KT 10억 상당 中企제품 구매.. 자사 온라인몰·대리점서 판다
2117,6, 2021.03.22 17:37,"KT, 중소기업 우수제품 판로 개척에 나선다"
2118,7, 2021.03.22 11:39,"KT, 동반성장 위한 중소기업 '제품 공모전' 개최"
2119,8, 2021.03.22 09:25,"KT, 중소기업 대상 ‘쓰임새 있는 제품 공모전’ 개최"
2120,9, 2021.03.22 11:33,현대엔지니어링-KT ‘ 운암뜰 스마트시티’ 개발 MOU
2121,10, 2021.03.22 08:03,"현대엔지니어링-KT, ‘오산 운암뜰 스마트시티’ 개발 협력"
2122,11, 2021.03.22 09:06,"“중소기업 판로 개척한다” KT, '쓰임새 있는 제품 공모전' 개최"
2123,12, 2021.03.22 09:03,"“우수 제품에 지원 ‘팍팍’”…KT, 중소기업 판로 개척 위한 공모전..."
2124,13, 2021.03.22 08:59,"KT, 중소기업 우수제품 판로 개척 나서"
2125,14, 2021.03.21 18:01,KT ‘5G’ 단독모드 이르면 이달 중 상용화···품질 체감은 물음표
2126,15, 2021.03.21 18:01,"KT, 지역화폐 연계 배달서비스 ‘울산페달’ 개시"
2127,16, 2021.03.21 17:48,"현대ENG-KT, 오산 운암뜰 스마트시티 개발 협력"
2128,17, 2021.03.21 13:54,"현대엔지니어링-KT, '오산 운암뜰 스마트시티 개발 협력' 나서"
2129,18, 2021.03.21 12:01,"현대ENG-KT, 오산 운암뜰 스마트 시티 개발 '맞손'"
2130,19, 2021.03.21 11:24,"현대ENG-KT, '오산 운암뜰 스마트시티' 개발에 맞손"
2131,20, 2021.03.21 10:19,"현대엔지니어링, KT와 '오산 운암뜰 스마트시티' MOU 체결"
2132,21, 2021.03.21 16:18,"KT, 지역화폐 연계 배달서비스 ‘울산페달’ 개시"
2133,22, 2021.03.21 10:30,"KT, 현대엔지니어링과 운암뜰 스마트시티 만든다"
2134,23, 2021.03.21 09:00,"KT, 현대엔지니어링과 운암뜰 스마트시티 개발 협력"
2135,0, 2021.03.22 09:06,"“중소기업 판로 개척한다” KT, '쓰임새 있는 제품 공모전' 개최"
2136,1, 2021.03.22 09:03,"“우수 제품에 지원 ‘팍팍’”…KT, 중소기업 판로 개척 위한 공모전..."
2137,2, 2021.03.22 08:59,"KT, 중소기업 우수제품 판로 개척 나서"
2138,3, 2021.03.22 08:03,"현대엔지니어링-KT, ‘오산 운암뜰 스마트시티’ 개발 협력"
2139,4, 2021.03.21 18:01,KT ‘5G’ 단독모드 이르면 이달 중 상용화···품질 체감은 물음표
2140,5, 2021.03.21 18:01,"KT, 지역화폐 연계 배달서비스 ‘울산페달’ 개시"
2141,6, 2021.03.21 17:48,"현대ENG-KT, 오산 운암뜰 스마트시티 개발 협력"
2142,7, 2021.03.21 13:54,"현대엔지니어링-KT, '오산 운암뜰 스마트시티 개발 협력' 나서"
2143,8, 2021.03.21 12:01,"현대ENG-KT, 오산 운암뜰 스마트 시티 개발 '맞손'"
2144,9, 2021.03.21 11:24,"현대ENG-KT, '오산 운암뜰 스마트시티' 개발에 맞손"
2145,10, 2021.03.21 10:19,"현대엔지니어링, KT와 '오산 운암뜰 스마트시티' MOU 체결"
2146,11, 2021.03.21 16:18,"KT, 지역화폐 연계 배달서비스 ‘울산페달’ 개시"
2147,12, 2021.03.21 10:30,"KT, 현대엔지니어링과 운암뜰 스마트시티 만든다"
2148,13, 2021.03.21 09:00,"KT, 현대엔지니어링과 운암뜰 스마트시티 개발 협력"
2149,14, 2021.03.19 18:55,통신사 CEO 연봉은 SKT·LG유플·KT순…직원 연봉은 SKT·KT·...
2150,15, 2021.03.19 18:36,구현모 KT 대표 작년 연봉 9억9700만원…직원 1인 연봉은 8800...
2151,16, 2021.03.19 18:03,"원더풀플랫폼, KT와 AI 돌봄 로봇 서비스 사업 착수"
2152,0, 2021.03.21 11:24,"현대ENG-KT, '오산 운암뜰 스마트시티' 개발에 맞손"
2153,1, 2021.03.21 10:19,"현대엔지니어링, KT와 '오산 운암뜰 스마트시티' MOU 체결"
2154,2, 2021.03.21 10:30,"KT, 현대엔지니어링과 운암뜰 스마트시티 만든다"
2155,3, 2021.03.21 09:00,"KT, 현대엔지니어링과 운암뜰 스마트시티 개발 협력"
2156,4, 2021.03.19 18:55,통신사 CEO 연봉은 SKT·LG유플·KT순…직원 연봉은 SKT·KT·...
2157,5, 2021.03.19 18:36,구현모 KT 대표 작년 연봉 9억9700만원…직원 1인 연봉은 8800...
2158,6, 2021.03.19 18:03,"원더풀플랫폼, KT와 AI 돌봄 로봇 서비스 사업 착수"
2159,7, 2021.03.19 16:10,"KT, '클라우드 오픈 스페이스' 개소"
2160,8, 2021.03.19 13:03,"KT, 스타트업 기술상생 위한 ‘클라우드 오픈 스페이스’ 개소"
2161,9, 2021.03.19 09:11,"KT, 스타트업 기술상생 위한 ‘클라우드 오픈 스페이스’ 개소"
2162,10, 2021.03.19 10:53,"보여주기식 내부경쟁…KT 새노조 ""낙후된 성과급 체계 개편하라"""
2163,11, 2021.03.19 10:43,"ICT 업계 노조가 쏘아올린 공, KT도 받나"
2164,12, 2021.03.19 10:31,"KT도 성과급 진통…노조 ""영업이익 연동 체제로 바꿔라"""
2165,13, 2021.03.19 10:12,SKT 성과급 논란 KT로 불똥!…“젊은 사원들이 분노하고 있다”
2166,14, 2021.03.19 08:51,"KT, 판교 창업존에 '클라우드 오픈 스페이스' 개소"
2167,15, 2021.03.18 15:57,"""QR코드 대신 문자로도 체크인"" KT, '문자체크인' 서비스 출시"
2168,16, 2021.03.18 09:12,"""복잡한 QR코드 대신 문자로"" KT '문자체크인' 서비스 출시"
2169,17, 2021.03.18 09:02,"QR코드 대신 문자로 출입…KT, ‘문자체크인’ 서비스 출시"
2170,18, 2021.03.18 15:31,"""클라우드로 뒷받침"" KT, 학원에서도 화상 수업하는 서비스 제공"
2171,0, 2021.03.19 10:43,"ICT 업계 노조가 쏘아올린 공, KT도 받나"
2172,1, 2021.03.19 10:31,"KT도 성과급 진통…노조 ""영업이익 연동 체제로 바꿔라"""
2173,2, 2021.03.19 10:12,SKT 성과급 논란 KT로 불똥!…“젊은 사원들이 분노하고 있다”
2174,3, 2021.03.19 09:11,"KT, 스타트업 기술상생 위한 ‘클라우드 오픈 스페이스’ 개소"
2175,4, 2021.03.19 08:51,"KT, 판교 창업존에 '클라우드 오픈 스페이스' 개소"
2176,5, 2021.03.18 15:57,"""QR코드 대신 문자로도 체크인"" KT, '문자체크인' 서비스 출시"
2177,6, 2021.03.18 09:12,"""복잡한 QR코드 대신 문자로"" KT '문자체크인' 서비스 출시"
2178,7, 2021.03.18 09:02,"QR코드 대신 문자로 출입…KT, ‘문자체크인’ 서비스 출시"
2179,8, 2021.03.18 15:31,"""클라우드로 뒷받침"" KT, 학원에서도 화상 수업하는 서비스 제공"
2180,9, 2021.03.18 10:46,"KT, 매장 출입기록 문자체크인으로 손쉽게 확인한다"
2181,10, 2021.03.18 08:51,“문자로 매장 출입등록 OK!”…KT ‘문자체크인’ 서비스 선봬
2182,11, 2021.03.18 09:22,"“안정적 비대면 교육 지원” KT 클라우드, 화상교육 '학원친구 동영상..."
2183,12, 2021.03.17 10:32,현대중공업·CJ·KT그룹 등 대기업 상반기 신입공채 열려
2184,13, 2021.03.16 12:22,"KT ""AI 관제 시스템으로 도서산간 네트워크 걱정 끝"""
2185,14, 2021.03.16 10:01,"“도서산간 통신장애 5분 내 조치” KT, AI 관제 업계 최초 상용..."
2186,15, 2021.03.16 09:47,"KT “도서산간 통신장애, 5분 내로 분석 조치”"
2187,16, 2021.03.16 11:31,"KT, 교사 안심 소통 서비스 출시···개인번호 노출 안해도 OK"
2188,17, 2021.03.16 10:59,"KT, 교사-학부모-학생 랑톡으로 소통하세요"
2189,18, 2021.03.16 09:33,"번호 노출 없이…KT, 교사 안심 소통 서비스 ‘랑톡’ 출시"
2190,19, 2021.03.16 09:08,"KT, 교사 안심 커뮤니케이션 서비스 '랑톡' 출시"
2191,20, 2021.03.16 08:58,“선생님 어제 맛집 갔죠?”…KT “랑톡으로 사생활 노출 걱정 끝”
2192,0, 2021.03.18 09:02,"QR코드 대신 문자로 출입…KT, ‘문자체크인’ 서비스 출시"
2193,1, 2021.03.18 08:51,“문자로 매장 출입등록 OK!”…KT ‘문자체크인’ 서비스 선봬
2194,2, 2021.03.17 10:32,현대중공업·CJ·KT그룹 등 대기업 상반기 신입공채 열려
2195,3, 2021.03.16 12:22,"KT ""AI 관제 시스템으로 도서산간 네트워크 걱정 끝"""
2196,4, 2021.03.16 10:01,"“도서산간 통신장애 5분 내 조치” KT, AI 관제 업계 최초 상용..."
2197,5, 2021.03.16 09:47,"KT “도서산간 통신장애, 5분 내로 분석 조치”"
2198,6, 2021.03.16 11:31,"KT, 교사 안심 소통 서비스 출시···개인번호 노출 안해도 OK"
2199,7, 2021.03.16 10:59,"KT, 교사-학부모-학생 랑톡으로 소통하세요"
2200,8, 2021.03.16 09:33,"번호 노출 없이…KT, 교사 안심 소통 서비스 ‘랑톡’ 출시"
2201,9, 2021.03.16 09:08,"KT, 교사 안심 커뮤니케이션 서비스 '랑톡' 출시"
2202,10, 2021.03.16 08:58,“선생님 어제 맛집 갔죠?”…KT “랑톡으로 사생활 노출 걱정 끝”
2203,11, 2021.03.16 11:20,"KT, 혁신 벤처기업 15곳에 최대 1억원 쏜다"
2204,12, 2021.03.16 09:16,"“벤처 혁신 지원한다” KT, ‘비즈 콜라보레이션’ 시행"
2205,13, 2021.03.16 09:13,"KT, 혁신 벤처 지원 ‘비즈 콜라보레이션’...최대 1억 지원"
2206,14, 2021.03.15 19:27,"KT, 대표 자산주에서 디지털 플랫폼기업으로 변신 성공할까? [주코노미..."
2207,15, 2021.03.15 17:34,"KT, 코로나 악재에도 신규채용 늘린다"
2208,16, 2021.03.15 16:47,"KT, 코로나19 따른 고용난 완화 위해 300명 신규채용"
2209,17, 2021.03.15 09:37,"KT, 신입·경력직원 300명 채용"
2210,18, 2021.03.15 09:18,"KT, 올해 신규 채용 20% 확대…디지털 전문가 뽑는다"
2211,19, 2021.03.15 16:31,"KT, 스마트 홈러닝 초등교육 콘텐츠 및 기술 공모전"
2212,20, 2021.03.15 10:05,‘초등학교 스마트 콘텐츠 공모전’…수상작 KT에서 사업화
2213,0, 2021.03.16 09:16,"“벤처 혁신 지원한다” KT, ‘비즈 콜라보레이션’ 시행"
2214,1, 2021.03.16 09:13,"KT, 혁신 벤처 지원 ‘비즈 콜라보레이션’...최대 1억 지원"
2215,2, 2021.03.16 09:08,"KT, 교사 안심 커뮤니케이션 서비스 '랑톡' 출시"
2216,3, 2021.03.16 08:58,“선생님 어제 맛집 갔죠?”…KT “랑톡으로 사생활 노출 걱정 끝”
2217,4, 2021.03.15 19:27,"KT, 대표 자산주에서 디지털 플랫폼기업으로 변신 성공할까? [주코노미..."
2218,5, 2021.03.15 17:34,"KT, 코로나 악재에도 신규채용 늘린다"
2219,6, 2021.03.15 16:47,"KT, 코로나19 따른 고용난 완화 위해 300명 신규채용"
2220,7, 2021.03.15 09:37,"KT, 신입·경력직원 300명 채용"
2221,8, 2021.03.15 09:18,"KT, 올해 신규 채용 20% 확대…디지털 전문가 뽑는다"
2222,9, 2021.03.15 16:31,"KT, 스마트 홈러닝 초등교육 콘텐츠 및 기술 공모전"
2223,10, 2021.03.15 10:05,‘초등학교 스마트 콘텐츠 공모전’…수상작 KT에서 사업화
2224,11, 2021.03.15 13:17,"KT 신수정 부사장, 한국공공안전통신협회 협회장 취임"
2225,12, 2021.03.15 09:41,"KT, 신입사원 300명 신규 채용···'디지코' 행보 강화"
2226,13, 2021.03.15 09:31,"KT, 300명 신입사원 채용…지난해보다 20% 확대"
2227,14, 2021.03.15 09:10,"KT, 디지코 역량강화 위해 신입·경력직원 300명 채용"
2228,15, 2021.03.15 09:36,KT 고양시 공유자전거 ‘타조’ 운영
2229,16, 2021.03.15 09:34,"KT, 일산에서 공유자전거 '타조' 무료 시범서비스 제공"
2230,17, 2021.03.15 09:32,"KT, 고양시 공유자전거 타조(TAZO) 운영"
2231,18, 2021.03.15 09:06,"인천창조경제혁신센터, KT-아이스크림에듀와 ‘초등교육 콘텐츠 및 기술 ..."
2232,19, 2021.03.14 09:51,"“전화 한 통으로 종교 후원금 낸다” KT, '060스마트헌금콜' 서비..."
2233,0, 2022.01.04 17:42,"KT, 디지털 치료기기 시장 도전"
2234,1, 2022.01.04 09:15,"KT, 가톨릭중앙의료원과 디지털치료기기 시장 공략 나선다"
2235,2, 2022.01.04 10:42,"브리지텍, KT와 34억 규모 공급계약 체결"
2236,3, 2022.01.04 10:40,"브리지텍, KT와 33.7억원 규모 공급계약 체결"
2237,4, 2022.01.04 10:24,"브리지텍, KT와 34억 규모 공급계약 체결"
2238,5, 2022.01.04 09:40,"KT, 가톨릭중앙의료원과 디지털치료기기 시장 공략 나선다"
2239,6, 2022.01.04 09:01,"KT, 가톨릭중앙의료원과 디지털치료기기 시장 공략 나선다"
2240,7, 2022.01.03 15:52,KT 신년식 '디지털 플랫폼 기업으로의 도약' 재다짐
2241,8, 2022.01.03 10:36,"구현모 KT 대표 ""통신인프라 안정적 운영 최우선…원칙 지켜야"""
2242,9, 2022.01.03 14:35,"구현모 KT 대표 ""통신 안정은 사명, 디지코로 성장 가속"""
2243,10, 2022.01.03 09:52,[신년사]구현모 KT 대표 “서비스매출 16조 새 역사 쓸 것”
2244,11, 2022.01.03 11:34,[신년사] 구현모 KT 대표 “핵심 키워드는 안정·고객·성장…매출 16...
2245,12, 2022.01.03 10:24,"구현모 KT 사장 ""통신 인프라 안정이 우선, 고객에게 인정받자"""
2246,13, 2022.01.03 10:21,"[신년사]구현모 KT 대표 “통신사업 본질에 충실, 디지털 플랫폼 기..."
2247,14, 2022.01.03 10:07,"구현모 KT 대표 ""통신 인프라 안정적 운영, 우리의 사명"""
2248,15, 2022.01.03 04:03,"KT, 기업·공공기관 클라우드 전환에 앞장"
2249,16, 2021.12.31 11:04,"SKT·KT, PASS 전자서명인증 획득... 공인인증서처럼 쓴다"
2250,17, 2021.12.31 09:53,SKT·KT 'PASS인증서'로 공인인증서 기능 대체
2251,0, 2021.03.15 09:41,"KT, 신입사원 300명 신규 채용···'디지코' 행보 강화"
2252,1, 2021.03.15 09:31,"KT, 300명 신입사원 채용…지난해보다 20% 확대"
2253,2, 2021.03.15 09:10,"KT, 디지코 역량강화 위해 신입·경력직원 300명 채용"
2254,3, 2021.03.15 09:37,"KT, 신입·경력직원 300명 채용"
2255,4, 2021.03.15 09:18,"KT, 올해 신규 채용 20% 확대…디지털 전문가 뽑는다"
2256,5, 2021.03.15 09:36,KT 고양시 공유자전거 ‘타조’ 운영
2257,6, 2021.03.15 09:34,"KT, 일산에서 공유자전거 '타조' 무료 시범서비스 제공"
2258,7, 2021.03.15 09:32,"KT, 고양시 공유자전거 타조(TAZO) 운영"
2259,8, 2021.03.15 09:06,"인천창조경제혁신센터, KT-아이스크림에듀와 ‘초등교육 콘텐츠 및 기술 ..."
2260,9, 2021.03.14 09:51,"“전화 한 통으로 종교 후원금 낸다” KT, '060스마트헌금콜' 서비..."
2261,10, 2021.03.14 09:00,"“보급형 AI 호텔 서비스 모델” KT, '기가지니 호텔 미니' 출시"
2262,11, 2021.03.12 16:08,"KT, 제39기 정기주총 비대면 전자투표 시스템 운영"
2263,12, 2021.03.12 10:18,"KT, 29일 주총 앞두고 전자투표 시스템 운영"
2264,13, 2021.03.12 09:05,"KT, 오는 28일까지 정기주총 전자투표시스템 운영"
2265,14, 2021.03.12 15:18,한국공공안전통신협회 2대 협회장으로 신수정 KT Enterprise부문...
2266,15, 2021.03.12 10:38,"KT, 29일 주총 비대면 전자투표 시스템 오픈"
2267,16, 2021.03.12 09:35,"KT, 주총 비대면 의결권 행사 위해 전자투표시스템 운영"
2268,17, 2021.03.12 09:42,"KT 카세트, 9만9900원에 '뉴트로' 감성 누린다"
2269,0, 2021.03.14 09:00,"“보급형 AI 호텔 서비스 모델” KT, '기가지니 호텔 미니' 출시"
2270,1, 2021.03.12 16:08,"KT, 제39기 정기주총 비대면 전자투표 시스템 운영"
2271,2, 2021.03.12 10:18,"KT, 29일 주총 앞두고 전자투표 시스템 운영"
2272,3, 2021.03.12 09:05,"KT, 오는 28일까지 정기주총 전자투표시스템 운영"
2273,4, 2021.03.12 15:18,한국공공안전통신협회 2대 협회장으로 신수정 KT Enterprise부문...
2274,5, 2021.03.12 10:38,"KT, 29일 주총 비대면 전자투표 시스템 오픈"
2275,6, 2021.03.12 09:35,"KT, 주총 비대면 의결권 행사 위해 전자투표시스템 운영"
2276,7, 2021.03.12 09:42,"KT 카세트, 9만9900원에 '뉴트로' 감성 누린다"
2277,8, 2021.03.11 19:09,"OTT 이어 KT·LG U+도 ""음악저작권료 개정안 취소해달라"""
2278,9, 2021.03.11 11:38,"KT-LGU+, 문체부 상대 음악저작권료 공동 소송 제기"
2279,10, 2021.03.11 11:37,"[단독]KT·LG유플러스, 문체부 상대 OTT 저작권료 공동소송"
2280,11, 2021.03.11 08:51,"“배달 공유주방이 똑똑해진다” KT, 식음료 맞춤형 스마트 기술 선봬"
2281,12, 2021.03.11 08:01,"KT, 통신 넘어 '디지털 플랫폼 기업'으로 변신"
2282,13, 2021.03.11 07:56,"KT, ‘일반 스마트폰 간 양자암호 비화통신’ 구현… 전용 단말 불필요"
2283,14, 2021.03.10 14:28,"KT, 양자암호 비화 통신 구현 기술 개발"
2284,15, 2021.03.10 09:15,"“일반 스마트폰으로 도청 방지” KT, 양자암호 비화통신 대중화 길 ..."
2285,16, 2021.03.10 08:56,"KT, 양자암호 비화통신 대중화 길 열었다"
2286,0, 2021.03.11 11:37,"[단독]KT·LG유플러스, 문체부 상대 OTT 저작권료 공동소송"
2287,1, 2021.03.11 08:51,"“배달 공유주방이 똑똑해진다” KT, 식음료 맞춤형 스마트 기술 선봬"
2288,2, 2021.03.11 08:01,"KT, 통신 넘어 '디지털 플랫폼 기업'으로 변신"
2289,3, 2021.03.11 07:56,"KT, ‘일반 스마트폰 간 양자암호 비화통신’ 구현… 전용 단말 불필요"
2290,4, 2021.03.10 14:28,"KT, 양자암호 비화 통신 구현 기술 개발"
2291,5, 2021.03.10 09:15,"“일반 스마트폰으로 도청 방지” KT, 양자암호 비화통신 대중화 길 ..."
2292,6, 2021.03.10 08:56,"KT, 양자암호 비화통신 대중화 길 열었다"
2293,7, 2021.03.10 10:20,"KT, 인공지능 119 신고 접수시스템 개발한다"
2294,8, 2021.03.10 09:01,"“AI가 119 신고 접수한다” KT, 부산소방과 신고접수시스템 개발..."
