title,date
배당 70%  오르면 799원이네,2022.02.09 10:42
쌓인 매물 ,2022.02.09 10:34
기은은 IR 안하나요? ,2022.02.09 10:30
오늘 증권사 배당 예상,2022.02.09 10:24
매도벽 실화냐,2022.02.09 10:19
1년에 2조벌면뭐하나 카뱅에 비하면 쓰레기인데,2022.02.09 10:04
배당금 얼마 예요,2022.02.09 09:56
오늘 개인들 역대급으로 팔겠다,2022.02.09 09:56
주봉상 우상향중.기다림이 필요,2022.02.09 09:41
실적은 니가 발표하고,2022.02.09 09:32
기대하지말자. ㅋ 잠이나 자야징,2022.02.09 09:31
오늘 벌써 상 쳤네,2022.02.09 09:31
진짜 이건 왜이리 안오르는건가,2022.02.09 09:24
어닝서프라이즈라도 별시리안가네,2022.02.09 09:21
확실시,2022.02.09 09:21
기업은행 세력 금융마피아들 징하구나,2022.02.09 09:16
ㅋㅋㅋ,2022.02.09 08:59
기업은행 세력님들  미안하지도않냐,2022.02.09 08:58
희한하네요,2022.02.09 08:40
배당금 얼마나 주죠?,2022.02.09 07:37
BAC.. 역대 최고가 경신 마감,2022.02.09 07:08
"오늘 시가 10750원,종가 11550원",2022.02.09 07:02
주식을오래해보니,2022.02.09 06:42
배당금,2022.02.08 23:09
실적에 대한 냉정한 시각,2022.02.08 22:50
2019년 11월 17일 코로나 19 중국우한 발견일 후 은행주 주가 변동률,2022.02.08 22:20
낼은  시초가  얼마?,2022.02.08 21:50
한심한것들! 기재부 요즘 돈없어서 홍남기 닦이는거 안보이니?,2022.02.08 21:30
여긴 배당안줌?,2022.02.08 21:28
단기 8만 장기28만,2022.02.08 20:56
KB금융 배당성향 20%도 안되부렷!,2022.02.08 20:25
외인 기관 개미빨아먹는 놀이터 ...,2022.02.08 19:02
7~8천대 못사고 안티하는 애들 봐라~~,2022.02.08 18:34
여기가 유상증자 맛집 맞나요??,2022.02.08 18:17
익쉑퀴  오늘 왜떨어짐?,2022.02.08 17:23
"내일부터, 15500원까지 강한 상승세 보일 것",2022.02.08 17:22
중간배당,2022.02.08 17:17
지난해 순이익 2조4259억원…전년比 56.7%↑,2022.02.08 16:36
국가돈으로 거저 장사해놓고,2022.02.08 16:35
PER 3.26 / EPS= 3042 나옵니다.,2022.02.08 16:33
"이익은 KB대비 1/2, 시총은 1/3",2022.02.08 16:26
너무 싸다???,2022.02.08 16:11
배당금 750원 줄 듯...,2022.02.08 16:07
이 OOO은 ,2022.02.08 15:56
실적,2022.02.08 15:56
실적기준 배당 1000원,2022.02.08 15:49
"영업이익3,4조 실화냐 ?주가는왜이래",2022.02.08 15:48
4분기 어닝 서프라이즈,2022.02.08 15:47
2021년 실적,2022.02.08 15:46
기업은행 내일 외인들 물량 쏟아 낼듯,2022.02.08 15:43
어닝서프라이즈,2022.02.08 15:37
영업이익 52프로 상승 순이익57퍼상승,2022.02.08 15:37
ㅋㅋ,2022.02.08 15:23
기업은행 내일 정도에 만원으로,2022.02.08 14:47
기업은행 만원으로 한번은 떨어져 줄듯,2022.02.08 14:44
기업은행 소액주주입니다,2022.02.08 12:15
영업익 3조에 시총 7조면 유증해도 좋음~,2022.02.08 11:55
유상증자하여 주식이 하락한다면,2022.02.08 11:30
차트 볼줄 모르는 호9들아 지옥맛을 볼준비해라,2022.02.08 10:15
대규모 유증 하나요?,2022.02.08 10:06
배당 확대로 인한  유상증자 가능성,2022.02.08 09:54
거기  투자자 옆에 뉴스란에  떠 있어서  물어본건데 웬 싫어요,2022.02.08 10:05
통상,2022.02.08 09:49
ㅋㅋㅋ,2022.02.08 09:21
뱅크오브아메리카 올해 금리인상 7번 예상!!,2022.02.08 07:18
아   ㅈ  됐네  ,2022.02.08 02:51
좀 갑시다~~~,2022.02.07 19:05
유증 또 하면 배임으로 고소,2022.02.07 16:03
망했다,2022.02.07 15:55
근데 외인은 왜 계속 살까요?,2022.02.07 15:48
주주들 엿먹이는 주식....,2022.02.07 15:10
IBK에서 안팔았어도 100원은 올랐을듯,2022.02.07 15:08
IBK 증권아,2022.02.07 14:36
오늘은 50원도 못오르네  ㅠㅠㅠ,2022.02.07 14:19
하아..,2022.02.07 14:10
올해 배당 1010원임 ,2022.02.07 14:02
내일 실적 좋아도 못 오른다,2022.02.07 12:57
기업은행이 타은행에 비해 30% 저가인 이유,2022.02.07 12:18
기은 실적발표 7일인가요? 8일 인가요?,2022.02.07 12:01
키움에셔 76734개를 한 방에,2022.02.07 11:14
아휴.,2022.02.07 10:59
외인 우금 팔고 기은 산다는,2022.02.07 10:34
2월 금리인상 예상 ,2022.02.07 10:26
털리신분 손! 곧 10900 갑니다,2022.02.07 10:12
ㅋㅋㅋ,2022.02.07 09:12
기재부 유상증자 주식은 소각해라,2022.02.07 08:59
실적발표일   2월8일,2022.02.06 13:25
기은 장기투자자들 추천한번 눌러봐라!!,2022.02.05 23:48
50원대 바코드 주식이 뭔일 있나요?,2022.02.05 23:43
주담대 ㄷㄷ 와ㅠㅠ쎄네요,2022.02.05 18:14
